user_id,Attrition
1311,0.058129250804645316
9,0.07436054016046224
1019,0.12756275151873087
1180,0.2519285425380156
1405,0.013783198059782478
1120,0.15287440992964713
483,0.5399305000286581
310,0.11672304469014562
722,0.06421329268475325
5,0.29053976215500216
482,0.04999231892122796
204,0.26614564004531144
1086,0.42682287273595787
376,0.06344937838890849
740,0.11798984499380465
299,0.019739517069664533
1218,0.2633212896436241
546,0.36682326558629613
1434,0.1461100466269551
1400,0.35255460631038077
302,0.08767758874419088
1096,0.2772383473724667
360,0.023529209472282254
1131,0.11331993090386863
191,0.0809262612274192
315,0.26352858734688556
211,0.0353069748668665
215,0.3070638584269321
279,0.020359809622469225
1179,0.01948006451361245
141,0.2604782562790581
1227,0.07997776762821376
641,0.08780057090858846
14,0.7471423799112239
82,0.056961811334152165
1301,0.021241348411312987
787,0.04118262034188507
583,0.05824316984207066
333,0.037905784426374226
610,0.13471882415242295
390,0.021285057839127958
1083,0.2848842391206085
2,0.7275927851326097
554,0.09828865865531593
85,0.08910737097778912
995,0.23826470270663655
107,0.57527577723646
930,0.220741908170343
1306,0.1351008670084777
1308,0.46861419764401635
489,0.13252839307454828
361,0.2637662710503949
1090,0.03946562599815036
80,0.24562838717906355
152,0.5964968374575578
1452,0.10100482427616123
1093,0.15697508643909017
231,0.04632556119135184
693,0.1686804957480147
96,0.051081993346396015
224,0.009645051320427749
948,0.07152456383652125
1015,0.10200474799974087
913,0.4166254559069784
445,0.14194302974489387
1,0.0737998565157695
425,0.0403251048024022
159,0.36706869218597177
1210,0.12336340546981768
227,0.04959892931516655
838,0.5589503841610459
1416,0.04290022463827303
161,0.02955787205244438
656,0.6755579915389344
308,0.044476067247806846
253,0.3724679032615473
1084,0.30513427979345253
113,0.11437072903047102
1292,0.11163822939738181
898,0.026648087999459735
295,0.27444599423966953
608,0.15827457648240156
175,0.1066212512184899
970,0.19278440553261408
45,0.04446531892107611
487,0.07081918213474422
1358,0.11316949034998793
55,0.22569328818638504
657,0.06872693817627354
1126,0.34553763677216337
254,0.12833266724805997
491,0.36742022262105456
867,0.02280316356828022
1396,0.6565082360792399
587,0.1338126569449432
863,0.09754238469995773
536,0.48815544995398935
619,0.032163498737230546
192,0.15635546884457946
1411,0.09046540811659054
1460,0.1366714732686526
1273,0.19926739077067981
1425,0.07611873573204402
574,0.07754174257608293
108,0.038957061705234886
651,0.20015845484822206
567,0.20353813992020184
728,0.09123008333711033
842,0.23925526171209605
426,0.08071001769376704
260,0.1495852390188693
580,0.11069367273892612
1021,0.18507869058832324
1173,0.024852124377676494
572,0.043583146186839214
679,0.07009135612189468
1349,0.08890949072352883
233,0.02122142249048177
303,0.15430879669569675
506,0.03347183524410065
364,0.09984273920326653
1100,0.1744610926016875
27,0.1027060976452958
1056,0.4111468511392424
317,0.04367976703296049
471,0.02376904035980615
907,0.13744932811260127
202,0.17669409775040898
1129,0.1977192369598886
1069,0.026477820354730768
1263,0.13309383737708275
381,0.2569052759798703
1137,0.172487385414651
914,0.04552606574907796
634,0.2511062359517884
184,0.013089552214676392
431,0.2795659457894535
1413,0.39496760201904013
1438,0.398046781785
1361,0.19982038172418143
326,0.03534314778913875
19,0.3944503259223373
726,0.022808384840630122
330,0.08718653286532715
353,0.12933343043475937
1074,0.2838785431893887
1360,0.07600005242966291
412,0.016770768649938973
1149,0.15104477398318886
649,0.12346446912647474
1279,0.14019803821588933
638,0.0999389395797853
18,0.029585399384932536
500,0.11145022492771157
1099,0.03998694537488931
1075,0.0723690364646407
53,0.07145982267762756
632,0.5035784361137394
874,0.06929047749416017
342,0.14896983558878674
47,0.07908119499953359
459,0.17890355689398177
748,0.27790895140197747
609,0.04836391978469822
989,0.21718254687481559
1038,0.10774132588968459
473,0.09190734458449794
711,0.38701788668313003
717,0.31075858104290033
140,0.26287308338834386
1123,0.21950448615850876
39,0.05976833634005572
1368,0.43881032042582174
1026,0.14049924561378904
322,0.1120599992216566
742,0.12624910773837097
935,0.052560645536322795
479,0.3149738037742551
1236,0.3793706305550116
1079,0.06015694230782749
461,0.08421527466263345
58,0.08268101094582199
241,0.10676378315705116
1103,0.07245304275315183
783,0.06521023003477851
1399,0.03243048623226246
56,0.12613625972245673
665,0.5464642472271937
575,0.11760282471026276
505,0.20628004333015734
443,0.6170102205819504
1283,0.035344866951177674
516,0.03847887999297286
29,0.1713829760083925
270,0.1582574224643228
924,0.13079330156973312
1288,0.009063803374990291
985,0.11832727391290994
1327,0.062487282708977306
1439,0.028622260039105993
481,0.1258703436158619
124,0.23157611591219995
198,0.04230419895836006
1229,0.06669034449240273
